topic_id,topic_label,rank,paper_id,year,title,decision,avg_rating,avg_rating_z_year,topic_prob,openreview_url,semantic_scholar_search_url
17,audio / speech / audiovisual generation,3,fymr0CBDHZ,2024,SLIM: Style-Linguistics Mismatch Model for Generalized Audio Deepfake Detection,Accept (poster),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=fymr0CBDHZ,https://www.semanticscholar.org/search?q=SLIM%3A+Style-Linguistics+Mismatch+Model+for+Generalized+Audio+Deepfake+Detection
17,audio / speech / audiovisual generation,4,IxEhb4NCvy,2024,SSDM: Scalable Speech Dysfluency Modeling,Accept (poster),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=IxEhb4NCvy,https://www.semanticscholar.org/search?q=SSDM%3A+Scalable+Speech+Dysfluency+Modeling
17,audio / speech / audiovisual generation,5,HDVsiUHQ1w,2024,SCOREQ: Speech Quality Assessment with Contrastive Regression,Accept (poster),6.4,0.45021194124104014,1.0,https://openreview.net/forum?id=HDVsiUHQ1w,https://www.semanticscholar.org/search?q=SCOREQ%3A+Speech+Quality+Assessment+with+Contrastive+Regression
18,optimization / convergence / gradients,1,wIlmx4bHrO,2023,A Single-Loop Accelerated Extra-Gradient Difference Algorithm with Improved Complexity Bounds for Constrained Minimax Optimization,Accept (oral),8.0,1.7630300741352136,1.0,https://openreview.net/forum?id=wIlmx4bHrO,https://www.semanticscholar.org/search?q=A+Single-Loop+Accelerated+Extra-Gradient+Difference+Algorithm+with+Improved+Complexity+Bounds+for+Constrained+Minimax+Optimization
18,optimization / convergence / gradients,2,enlxHLwwFf,2024,Functional Bilevel Optimization for Machine Learning,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=enlxHLwwFf,https://www.semanticscholar.org/search?q=Functional+Bilevel+Optimization+for+Machine+Learning
18,optimization / convergence / gradients,3,znY173SCxu,2023,Time-Reversed Dissipation Induces Duality Between Minimizing Gradient Norm and Function Value,Accept (poster),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=znY173SCxu,https://www.semanticscholar.org/search?q=Time-Reversed+Dissipation+Induces+Duality+Between+Minimizing+Gradient+Norm+and+Function+Value
18,optimization / convergence / gradients,4,aFOdln7jBV,2024,An Accelerated Gradient Method for Convex Smooth Simple Bilevel Optimization,Accept (poster),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=aFOdln7jBV,https://www.semanticscholar.org/search?q=An+Accelerated+Gradient+Method+for+Convex+Smooth+Simple+Bilevel+Optimization
18,optimization / convergence / gradients,5,vIGNYQ4Alv,2023,Accelerated Quasi-Newton Proximal Extragradient: Faster Rate for Smooth Convex Optimization,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=vIGNYQ4Alv,https://www.semanticscholar.org/search?q=Accelerated+Quasi-Newton+Proximal+Extragradient%3A+Faster+Rate+for+Smooth+Convex+Optimization
19,federated learning,1,xW6ga9i4eA,2024,pFedClub: Controllable Heterogeneous Model Aggregation for Personalized Federated Learning,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=xW6ga9i4eA,https://www.semanticscholar.org/search?q=pFedClub%3A+Controllable+Heterogeneous+Model+Aggregation+for+Personalized+Federated+Learning
19,federated learning,2,3YkeHuT1o6,2024,A Swiss Army Knife for Heterogeneous Federated Learning: Flexible Coupling via Trace Norm,Accept (poster),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=3YkeHuT1o6,https://www.semanticscholar.org/search?q=A+Swiss+Army+Knife+for+Heterogeneous+Federated+Learning%3A+Flexible+Coupling+via+Trace+Norm
19,federated learning,3,zpVCITHknd,2023,Towards Personalized Federated Learning via Heterogeneous Model Reassembly,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=zpVCITHknd,https://www.semanticscholar.org/search?q=Towards+Personalized+Federated+Learning+via+Heterogeneous+Model+Reassembly
19,federated learning,4,D6MQrw9HFu,2024,FOOGD: Federated Collaboration for Both Out-of-distribution Generalization and Detection,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=D6MQrw9HFu,https://www.semanticscholar.org/search?q=FOOGD%3A+Federated+Collaboration+for+Both+Out-of-distribution+Generalization+and+Detection
19,federated learning,5,E7fZOoiEKl,2024,FuseFL: One-Shot Federated Learning through the Lens of Causality with Progressive Model Fusion,Accept (spotlight),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=E7fZOoiEKl,https://www.semanticscholar.org/search?q=FuseFL%3A+One-Shot+Federated+Learning+through+the+Lens+of+Causality+with+Progressive+Model+Fusion
20,vision tokens,1,o7DOGbZeyP,2024,LookHere: Vision Transformers with Directed Attention Generalize and Extrapolate,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=o7DOGbZeyP,https://www.semanticscholar.org/search?q=LookHere%3A+Vision+Transformers+with+Directed+Attention+Generalize+and+Extrapolate
20,vision tokens,2,en4LGxpd9E,2023,Getting ViT in Shape: Scaling Laws for Compute-Optimal Model Design,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=en4LGxpd9E,https://www.semanticscholar.org/search?q=Getting+ViT+in+Shape%3A+Scaling+Laws+for+Compute-Optimal+Model+Design
20,vision tokens,3,DQgTewaKzt,2023,ZoomTrack: Target-aware Non-uniform Resizing for Efficient Visual Tracking,Accept (spotlight),6.2,0.2553388160342346,1.0,https://openreview.net/forum?id=DQgTewaKzt,https://www.semanticscholar.org/search?q=ZoomTrack%3A+Target-aware+Non-uniform+Resizing+for+Efficient+Visual+Tracking
20,vision tokens,4,e0SQ6wsHjv,2024,Dynamic Tuning Towards Parameter and Inference Efficiency for ViT Adaptation,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=e0SQ6wsHjv,https://www.semanticscholar.org/search?q=Dynamic+Tuning+Towards+Parameter+and+Inference+Efficiency+for+ViT+Adaptation
20,vision tokens,5,B1vGiSgELw,2024,Matryoshka Query Transformer for Large Vision-Language Models,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=B1vGiSgELw,https://www.semanticscholar.org/search?q=Matryoshka+Query+Transformer+for+Large+Vision-Language+Models
21,video temporal understanding,1,eOonmxzzno,2024,Temporal Sentence Grounding with Relevance Feedback in Videos,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=eOonmxzzno,https://www.semanticscholar.org/search?q=Temporal+Sentence+Grounding+with+Relevance+Feedback+in+Videos
21,video temporal understanding,2,PWzB2V2b6R,2024,Does Video-Text Pretraining Help Open-Vocabulary Online Action Detection?,Accept (poster),6.0,0.11300124214260512,1.0,https://openreview.net/forum?id=PWzB2V2b6R,https://www.semanticscholar.org/search?q=Does+Video-Text+Pretraining+Help+Open-Vocabulary+Online+Action+Detection%3F
21,video temporal understanding,3,J6Niv3yrMq,2023,Glance and Focus: Memory Prompting for Multi-Event Video Question Answering,Accept (poster),5.833333333333333,-0.051783477282631406,1.0,https://openreview.net/forum?id=J6Niv3yrMq,https://www.semanticscholar.org/search?q=Glance+and+Focus%3A+Memory+Prompting+for+Multi-Event+Video+Question+Answering
21,video temporal understanding,4,F8aSOovlEP,2024,MECD: Unlocking Multi-Event Causal Discovery in Video Reasoning,Accept (spotlight),5.75,-0.09775544479391685,1.0,https://openreview.net/forum?id=F8aSOovlEP,https://www.semanticscholar.org/search?q=MECD%3A+Unlocking+Multi-Event+Causal+Discovery+in+Video+Reasoning
21,video temporal understanding,5,WhE4C4fLbE,2024,CHASE: Learning Convex Hull Adaptive Shift for Skeleton-based Multi-Entity Action Recognition,Accept (poster),5.5,-0.3085121317304387,1.0,https://openreview.net/forum?id=WhE4C4fLbE,https://www.semanticscholar.org/search?q=CHASE%3A+Learning+Convex+Hull+Adaptive+Shift+for+Skeleton-based+Multi-Entity+Action+Recognition
22,efficient attention / KV cache,1,ARAxPPIAhq,2024,xLSTM: Extended Long Short-Term Memory,Accept (spotlight),8.0,1.7990547376347805,1.0,https://openreview.net/forum?id=ARAxPPIAhq,https://www.semanticscholar.org/search?q=xLSTM%3A+Extended+Long+Short-Term+Memory
22,efficient attention / KV cache,2,8Ofbg2KYMu,2024,Faster Neighborhood Attention: Reducing the O(n^2) Cost of Self Attention at the Threadblock Level,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=8Ofbg2KYMu,https://www.semanticscholar.org/search?q=Faster+Neighborhood+Attention%3A+Reducing+the+O%28n%5E2%29+Cost+of+Self+Attention+at+the+Threadblock+Level
22,efficient attention / KV cache,3,aQv5AbN1wF,2024,On Feature Learning in Structured State Space Models,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=aQv5AbN1wF,https://www.semanticscholar.org/search?q=On+Feature+Learning+in+Structured+State+Space+Models
22,efficient attention / KV cache,4,4xDxVQHsbZ,2024,NoMAD-Attention: Efficient LLM Inference on CPUs Through Multiply-add-free Attention,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=4xDxVQHsbZ,https://www.semanticscholar.org/search?q=NoMAD-Attention%3A+Efficient+LLM+Inference+on+CPUs+Through+Multiply-add-free+Attention
22,efficient attention / KV cache,5,3SzrqwupUx,2024,Theoretical Foundations of Deep Selective State-Space Models,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=3SzrqwupUx,https://www.semanticscholar.org/search?q=Theoretical+Foundations+of+Deep+Selective+State-Space+Models
23,LLM safety / jailbreaks,1,jXs6Cvpe7k,2024,Robust Prompt Optimization for Defending Language Models Against Jailbreaking Attacks,Accept (spotlight),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=jXs6Cvpe7k,https://www.semanticscholar.org/search?q=Robust+Prompt+Optimization+for+Defending+Language+Models+Against+Jailbreaking+Attacks
23,LLM safety / jailbreaks,2,u9ShP64FJV,2024,Protecting Your LLMs with Information Bottleneck,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=u9ShP64FJV,https://www.semanticscholar.org/search?q=Protecting+Your+LLMs+with+Information+Bottleneck
23,LLM safety / jailbreaks,3,qAP6RyYIJc,2024,Stealth edits to large language models,Accept (poster),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=qAP6RyYIJc,https://www.semanticscholar.org/search?q=Stealth+edits+to+large+language+models
23,LLM safety / jailbreaks,4,cw5mgd71jW,2024,Many-shot Jailbreaking,Accept (poster),6.4,0.45021194124104014,1.0,https://openreview.net/forum?id=cw5mgd71jW,https://www.semanticscholar.org/search?q=Many-shot+Jailbreaking
23,LLM safety / jailbreaks,5,1PcJ5Evta7,2024,BackdoorAlign: Mitigating Fine-tuning based Jailbreak Attack with Backdoor Enhanced Safety Alignment,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=1PcJ5Evta7,https://www.semanticscholar.org/search?q=BackdoorAlign%3A+Mitigating+Fine-tuning+based+Jailbreak+Attack+with+Backdoor+Enhanced+Safety+Alignment
24,statistical learning theory,1,T0e4Nw09XX,2024,Universal Rates for Active Learning,Accept (poster),7.333333333333333,1.2370369058040553,1.0,https://openreview.net/forum?id=T0e4Nw09XX,https://www.semanticscholar.org/search?q=Universal+Rates+for+Active+Learning
24,statistical learning theory,2,cRGINXQWem,2023,Precise asymptotic generalization for multiclass classification with overparameterized linear models,Accept (spotlight),7.333333333333333,1.2046259044681842,1.0,https://openreview.net/forum?id=cRGINXQWem,https://www.semanticscholar.org/search?q=Precise+asymptotic+generalization+for+multiclass+classification+with+overparameterized+linear+models
24,statistical learning theory,3,7Dep87TMJs,2024,Learning with Fitzpatrick Losses,Accept (poster),6.8,0.7874226403394753,1.0,https://openreview.net/forum?id=7Dep87TMJs,https://www.semanticscholar.org/search?q=Learning+with+Fitzpatrick+Losses
24,statistical learning theory,4,6cWDg9t3z5,2024,Universal Rates of Empirical Risk Minimization,Accept (poster),6.8,0.7874226403394753,1.0,https://openreview.net/forum?id=6cWDg9t3z5,https://www.semanticscholar.org/search?q=Universal+Rates+of+Empirical+Risk+Minimization
24,statistical learning theory,5,4KZhZJSPYU,2023,When Does Confidence-Based Cascade Deferral Suffice?,Accept (poster),6.8,0.757902568734561,1.0,https://openreview.net/forum?id=4KZhZJSPYU,https://www.semanticscholar.org/search?q=When+Does+Confidence-Based+Cascade+Deferral+Suffice%3F
25,game theory / equilibria,1,hK7XTpCtBi,2024,Fast Last-Iterate Convergence of Learning in Games Requires Forgetful Algorithms,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=hK7XTpCtBi,https://www.semanticscholar.org/search?q=Fast+Last-Iterate+Convergence+of+Learning+in+Games+Requires+Forgetful+Algorithms
25,game theory / equilibria,2,3CtTMF5zzM,2024,On Tractable $\Phi$-Equilibria in Non-Concave Games,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=3CtTMF5zzM,https://www.semanticscholar.org/search?q=On+Tractable+%24%5CPhi%24-Equilibria+in+Non-Concave+Games
25,game theory / equilibria,3,nYgs0qZJ97,2023,Regret Matching+: (In)Stability and Fast Convergence in Games,Accept (spotlight),7.0,0.9254238196346696,1.0,https://openreview.net/forum?id=nYgs0qZJ97,https://www.semanticscholar.org/search?q=Regret+Matching%2B%3A+%28In%29Stability+and+Fast+Convergence+in+Games
25,game theory / equilibria,4,HW9S9vY5gZ,2024,No-regret Learning in Harmonic Games: Extrapolation in the Face of Conflicting Interests,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=HW9S9vY5gZ,https://www.semanticscholar.org/search?q=No-regret+Learning+in+Harmonic+Games%3A+Extrapolation+in+the+Face+of+Conflicting+Interests
25,game theory / equilibria,5,mZwilh3hd2,2024,Polynomial-Time Computation of Exact $\Phi$-Equilibria in Polyhedral Games,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=mZwilh3hd2,https://www.semanticscholar.org/search?q=Polynomial-Time+Computation+of+Exact+%24%5CPhi%24-Equilibria+in+Polyhedral+Games
26,video temporal understanding,1,VFqzxhINFU,2024,StoryDiffusion: Consistent Self-Attention for Long-Range Image and Video Generation,Accept (spotlight),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=VFqzxhINFU,https://www.semanticscholar.org/search?q=StoryDiffusion%3A+Consistent+Self-Attention+for+Long-Range+Image+and+Video+Generation
26,video temporal understanding,2,YdfZP7qMzp,2024,GenRec: Unifying Video Generation and Recognition with Diffusion Models,Accept (poster),6.2,0.28160659169182256,1.0,https://openreview.net/forum?id=YdfZP7qMzp,https://www.semanticscholar.org/search?q=GenRec%3A+Unifying+Video+Generation+and+Recognition+with+Diffusion+Models
26,video temporal understanding,3,o9Lkiv1qpc,2024,Identifying and Solving Conditional Image Leakage in Image-to-Video Diffusion Model,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=o9Lkiv1qpc,https://www.semanticscholar.org/search?q=Identifying+and+Solving+Conditional+Image+Leakage+in+Image-to-Video+Diffusion+Model
26,video temporal understanding,4,NsqxN9iOJ7,2024,Motion Consistency Model: Accelerating Video Diffusion with Disentangled Motion-Appearance Distillation,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=NsqxN9iOJ7,https://www.semanticscholar.org/search?q=Motion+Consistency+Model%3A+Accelerating+Video+Diffusion+with+Disentangled+Motion-Appearance+Distillation
26,video temporal understanding,5,xUjBZR6b1T,2024,ReVideo: Remake a Video with Motion and Content Control,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=xUjBZR6b1T,https://www.semanticscholar.org/search?q=ReVideo%3A+Remake+a+Video+with+Motion+and+Content+Control
27,Bayesian inference,1,HfQF8LoLhs,2024,Asymptotics of Alpha-Divergence Variational Inference Algorithms with Exponential Families,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=HfQF8LoLhs,https://www.semanticscholar.org/search?q=Asymptotics+of+Alpha-Divergence+Variational+Inference+Algorithms+with+Exponential+Families
27,Bayesian inference,2,dHQ2av9NzO,2023,On the Convergence of Black-Box Variational Inference,Accept (poster),7.0,0.9254238196346697,1.0,https://openreview.net/forum?id=dHQ2av9NzO,https://www.semanticscholar.org/search?q=On+the+Convergence+of+Black-Box+Variational+Inference
27,Bayesian inference,3,wLiMhVJ7fx,2023,Calibrating Neural Simulation-Based Inference with Differentiable Coverage Probability,Accept (poster),6.75,0.7160222560095337,1.0,https://openreview.net/forum?id=wLiMhVJ7fx,https://www.semanticscholar.org/search?q=Calibrating+Neural+Simulation-Based+Inference+with+Differentiable+Coverage+Probability
27,Bayesian inference,4,2Cmdh5z6ph,2023,Discriminative Calibration: Check Bayesian Computation from Simulations and Flexible Classifier,Accept (poster),6.75,0.7160222560095337,1.0,https://openreview.net/forum?id=2Cmdh5z6ph,https://www.semanticscholar.org/search?q=Discriminative+Calibration%3A+Check+Bayesian+Computation+from+Simulations+and+Flexible+Classifier
27,Bayesian inference,5,f71xXsoG1v,2023,Provable convergence guarantees for black-box variational inference,Accept (poster),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=f71xXsoG1v,https://www.semanticscholar.org/search?q=Provable+convergence+guarantees+for+black-box+variational+inference
28,optimization / convergence / gradients,1,sTjW3JHs2V,2023,Let the Flows Tell:  Solving Graph Combinatorial Problems with GFlowNets,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=sTjW3JHs2V,https://www.semanticscholar.org/search?q=Let+the+Flows+Tell%3A++Solving+Graph+Combinatorial+Problems+with+GFlowNets
28,optimization / convergence / gradients,2,DoewNm2uT3,2024,Neural Combinatorial Optimization for Robust Routing Problem with Uncertain Travel Times,Accept (poster),6.2,0.2816065916918226,1.0,https://openreview.net/forum?id=DoewNm2uT3,https://www.semanticscholar.org/search?q=Neural+Combinatorial+Optimization+for+Robust+Routing+Problem+with+Uncertain+Travel+Times
28,optimization / convergence / gradients,3,buqvMT3B4k,2024,Self-Labeling the Job Shop Scheduling Problem,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=buqvMT3B4k,https://www.semanticscholar.org/search?q=Self-Labeling+the+Job+Shop+Scheduling+Problem
28,optimization / convergence / gradients,4,593fc38lhN,2023,Efficient Meta Neural Heuristic for Multi-Objective Combinatorial Optimization,Accept (poster),6.0,0.08781756513412584,1.0,https://openreview.net/forum?id=593fc38lhN,https://www.semanticscholar.org/search?q=Efficient+Meta+Neural+Heuristic+for+Multi-Objective+Combinatorial+Optimization
28,optimization / convergence / gradients,5,q1JukwH2yP,2023,Learning to Search Feasible and Infeasible Regions of Routing Problems with Flexible Neural k-Opt,Accept (poster),6.0,0.08781756513412586,1.0,https://openreview.net/forum?id=q1JukwH2yP,https://www.semanticscholar.org/search?q=Learning+to+Search+Feasible+and+Infeasible+Regions+of+Routing+Problems+with+Flexible+Neural+k-Opt
29,matrix algorithms,1,ca2QmdOlIh,2023,Bayesian Extensive-Rank Matrix Factorization with Rotational Invariant Priors,Accept (spotlight),7.5,1.3442269468849417,1.0,https://openreview.net/forum?id=ca2QmdOlIh,https://www.semanticscholar.org/search?q=Bayesian+Extensive-Rank+Matrix+Factorization+with+Rotational+Invariant+Priors
29,matrix algorithms,2,NgyT80IPUK,2024,Matrix Denoising with Doubly Heteroscedastic Noise: Fundamental Limits and Optimal Spectral Methods,Accept (poster),7.333333333333333,1.2370369058040553,1.0,https://openreview.net/forum?id=NgyT80IPUK,https://www.semanticscholar.org/search?q=Matrix+Denoising+with+Doubly+Heteroscedastic+Noise%3A+Fundamental+Limits+and+Optimal+Spectral+Methods
29,matrix algorithms,3,ZGN8dOhpi6,2024,A Pairwise Pseudo-likelihood Approach for Matrix Completion with Informative Missingness,Accept (spotlight),7.0,0.9560279898886929,1.0,https://openreview.net/forum?id=ZGN8dOhpi6,https://www.semanticscholar.org/search?q=A+Pairwise+Pseudo-likelihood+Approach+for+Matrix+Completion+with+Informative+Missingness
29,matrix algorithms,4,3s8V8QP9XV,2024,Nearly Optimal Approximation of Matrix Functions by the Lanczos Method,Accept (spotlight),6.8,0.7874226403394753,1.0,https://openreview.net/forum?id=3s8V8QP9XV,https://www.semanticscholar.org/search?q=Nearly+Optimal+Approximation+of+Matrix+Functions+by+the+Lanczos+Method
29,matrix algorithms,5,gITGmIEinf,2024,Approximating the Top Eigenvector in Random Order Streams,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=gITGmIEinf,https://www.semanticscholar.org/search?q=Approximating+the+Top+Eigenvector+in+Random+Order+Streams
30,fairness / group fairness,1,nzkWhoXUpv,2023,Individual Arbitrariness and Group Fairness,Accept (spotlight),7.25,1.1348253832598056,1.0,https://openreview.net/forum?id=nzkWhoXUpv,https://www.semanticscholar.org/search?q=Individual+Arbitrariness+and+Group+Fairness
30,fairness / group fairness,2,GtEmIzLZmR,2024,Achievable Fairness on Your Data With Utility Guarantees,Accept (poster),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=GtEmIzLZmR,https://www.semanticscholar.org/search?q=Achievable+Fairness+on+Your+Data+With+Utility+Guarantees
30,fairness / group fairness,3,J0Itri0UiN,2024,Counterfactual Fairness by Combining Factual and Counterfactual Predictions,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=J0Itri0UiN,https://www.semanticscholar.org/search?q=Counterfactual+Fairness+by+Combining+Factual+and+Counterfactual+Predictions
30,fairness / group fairness,4,ylceJ2xIw5,2024,Fair Wasserstein Coresets,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=ylceJ2xIw5,https://www.semanticscholar.org/search?q=Fair+Wasserstein+Coresets
30,fairness / group fairness,5,wwkQUiaKbo,2023,Adapting Fairness Interventions to Missing Values,Accept (poster),6.2,0.25533881603423464,1.0,https://openreview.net/forum?id=wwkQUiaKbo,https://www.semanticscholar.org/search?q=Adapting+Fairness+Interventions+to+Missing+Values
31,noisy labels / label noise,1,AqcPvWwktK,2024,Semi-supervised Multi-label Learning with Balanced Binary Angular Margin Loss,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=AqcPvWwktK,https://www.semanticscholar.org/search?q=Semi-supervised+Multi-label+Learning+with+Balanced+Binary+Angular+Margin+Loss
31,noisy labels / label noise,2,4RoD1o7yq6,2023,Binary Classification with Confidence Difference,Accept (poster),6.75,0.7160222560095337,1.0,https://openreview.net/forum?id=4RoD1o7yq6,https://www.semanticscholar.org/search?q=Binary+Classification+with+Confidence+Difference
31,noisy labels / label noise,3,JpqEzPTuv6,2024,What Makes Partial-Label Learning Algorithms Effective?,Accept (poster),6.4,0.45021194124104014,1.0,https://openreview.net/forum?id=JpqEzPTuv6,https://www.semanticscholar.org/search?q=What+Makes+Partial-Label+Learning+Algorithms+Effective%3F
31,noisy labels / label noise,4,2NKumsITFw,2024,Learning from Noisy Labels via Conditional Distributionally Robust Optimization,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=2NKumsITFw,https://www.semanticscholar.org/search?q=Learning+from+Noisy+Labels+via+Conditional+Distributionally+Robust+Optimization
31,noisy labels / label noise,5,wnPlJNiqfA,2024,KFNN: K-Free Nearest Neighbor For Crowdsourcing,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=wnPlJNiqfA,https://www.semanticscholar.org/search?q=KFNN%3A+K-Free+Nearest+Neighbor+For+Crowdsourcing
32,continual learning / unlearning,1,opaRhDvQRD,2024,"Forgetting, Ignorance or Myopia: Revisiting Key Challenges in Online Continual Learning",Accept (poster),7.0,0.9560279898886926,1.0,https://openreview.net/forum?id=opaRhDvQRD,https://www.semanticscholar.org/search?q=Forgetting%2C+Ignorance+or+Myopia%3A+Revisiting+Key+Challenges+in+Online+Continual+Learning
32,continual learning / unlearning,2,P6aJ7BqYlc,2024,GACL: Exemplar-Free Generalized Analytic Continual Learning,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=P6aJ7BqYlc,https://www.semanticscholar.org/search?q=GACL%3A+Exemplar-Free+Generalized+Analytic+Continual+Learning
32,continual learning / unlearning,3,9XieH21Tlf,2023,Hierarchical Decomposition of Prompt-Based Continual Learning: Rethinking Obscured Sub-optimality,Accept (spotlight),6.4,0.4228600669343434,1.0,https://openreview.net/forum?id=9XieH21Tlf,https://www.semanticscholar.org/search?q=Hierarchical+Decomposition+of+Prompt-Based+Continual+Learning%3A+Rethinking+Obscured+Sub-optimality
32,continual learning / unlearning,4,TZ5k9IYBBf,2024,RanDumb: Random Representations Outperform Online Continually Learned Representations,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=TZ5k9IYBBf,https://www.semanticscholar.org/search?q=RanDumb%3A+Random+Representations+Outperform+Online+Continually+Learned+Representations
32,continual learning / unlearning,5,LswqtKU9op,2023,Prompt-augmented Temporal Point Process for Streaming Event Sequence,Accept (poster),6.25,0.2972191287592618,1.0,https://openreview.net/forum?id=LswqtKU9op,https://www.semanticscholar.org/search?q=Prompt-augmented+Temporal+Point+Process+for+Streaming+Event+Sequence
33,retrieval-augmented generation / knowledge retrieval,1,S1fc92uemC,2024,RankRAG: Unifying Context Ranking with Retrieval-Augmented Generation in LLMs,Accept (poster),7.0,0.9560279898886926,1.0,https://openreview.net/forum?id=S1fc92uemC,https://www.semanticscholar.org/search?q=RankRAG%3A+Unifying+Context+Ranking+with+Retrieval-Augmented+Generation+in+LLMs
33,retrieval-augmented generation / knowledge retrieval,2,bkUvKPKafQ,2024,ChatQA: Surpassing GPT-4 on Conversational QA and RAG,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=bkUvKPKafQ,https://www.semanticscholar.org/search?q=ChatQA%3A+Surpassing+GPT-4+on+Conversational+QA+and+RAG
33,retrieval-augmented generation / knowledge retrieval,3,VQyb9LKmUH,2024,A Prompt-Based Knowledge Graph Foundation Model for Universal In-Context Reasoning,Accept (poster),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=VQyb9LKmUH,https://www.semanticscholar.org/search?q=A+Prompt-Based+Knowledge+Graph+Foundation+Model+for+Universal+In-Context+Reasoning
33,retrieval-augmented generation / knowledge retrieval,4,BpJ6OTfWw3,2024,Clustering then Propagation: Select Better Anchors for Knowledge Graph Embedding,Accept (poster),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=BpJ6OTfWw3,https://www.semanticscholar.org/search?q=Clustering+then+Propagation%3A+Select+Better+Anchors+for+Knowledge+Graph+Embedding
33,retrieval-augmented generation / knowledge retrieval,5,hkujvAPVsg,2024,HippoRAG: Neurobiologically Inspired Long-Term Memory for Large Language Models,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=hkujvAPVsg,https://www.semanticscholar.org/search?q=HippoRAG%3A+Neurobiologically+Inspired+Long-Term+Memory+for+Large+Language+Models
34,optimization / convergence / gradients,1,IUKff7nYmW,2024,Lower Bounds and Optimal Algorithms for Non-Smooth Convex Decentralized Optimization over Time-Varying Networks,Accept (poster),7.25,1.1667846768252146,1.0,https://openreview.net/forum?id=IUKff7nYmW,https://www.semanticscholar.org/search?q=Lower+Bounds+and+Optimal+Algorithms+for+Non-Smooth+Convex+Decentralized+Optimization+over+Time-Varying+Networks
34,optimization / convergence / gradients,2,WukSyFSzDt,2024,Stabilized Proximal-Point Methods for Federated Optimization,Accept (spotlight),6.8,0.7874226403394753,1.0,https://openreview.net/forum?id=WukSyFSzDt,https://www.semanticscholar.org/search?q=Stabilized+Proximal-Point+Methods+for+Federated+Optimization
